center,surround,type,surr_type,surr_opacity
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
1.166666666666667,15.0,m3,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.166666666666667,15.0,m2,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
2.666666666666667,15.0,m1,poss,100
