center,surround,type,surr_type,surr_opacity
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
1.9444444444444442,15.0,m3,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.444444444444444,15.0,m2,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
2.944444444444444,15.0,m1,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
3.444444444444444,15.0,PSE,poss,100
