center,surround,type,surr_type,surr_opacity
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
1.9166666666666665,15.0,m3,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.4166666666666665,15.0,m2,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
2.9166666666666665,15.0,m1,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
3.4166666666666665,15.0,PSE,poss,100
