thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,0.0128651249979157,0.017788707998988684,0.017788707998988684,0.7462621669983491,space,0.7002846249961294,None,,,,,,,,,,,,,21041111,0,2025-11-30_18h01.00.130,tilt_mocs,2024.2.4,None,2025-11-30 18h01.07.664552 -0500,
,,,,,,,,,0.7471609579952201,0.7618893329999992,0.7618893329999992,0.7618893329999992,0.7618893329999992,7.395532499998808,right,6.632052499997371,None,,,,21041111,0,2025-11-30_18h01.00.130,tilt_mocs,2024.2.4,None,2025-11-30 18h01.07.664552 -0500,
,,,,,,,,,,,,,,,,,,7.395572749999701,7.430033791999449,7.430033791999449,,,,,,,,
