thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,0.008961625004303642,0.018325917000765912,0.018325917000765912,0.6760798750037793,space,0.6175294999993639,None,,,,,,,,,,,,,21041111,0,2025-11-30_18h06.15.244,tilt_mocs,2024.2.4,120.06111062719505,2025-11-30 18h06.23.881528 -0500,
,,,,,,,,,0.677599624999857,0.6999641250004061,0.6999641250004061,0.6999641250004061,0.6999641250004061,11.270201209001243,right,10.566323457998806,None,,,,21041111,0,2025-11-30_18h06.15.244,tilt_mocs,2024.2.4,120.06111062719505,2025-11-30 18h06.23.881528 -0500,
,,,,,,,,,,,,,,,,,,11.270270209002774,11.32870770899899,11.32870770899899,,,,,,,,
