thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,0.011073916997702327,0.016239249998761807,0.016239249998761807,1.285711458993319,space,1.2434374580043368,None,,,,,,,,,,,,,21041111,0,2025-11-30_18h02.41.127,tilt_mocs,2024.2.4,None,2025-11-30 18h04.37.205783 -0500,
,,,,,,,,,1.2866452089947416,1.3020665839940193,1.3020665839940193,1.3020665839940193,1.3020665839940193,22.946001583994075,space,21.640857958002016,None,,,,21041111,0,2025-11-30_18h02.41.127,tilt_mocs,2024.2.4,None,2025-11-30 18h04.37.205783 -0500,
,,,,,,,,,,,,,,,,,,22.946048249999876,22.953194083995186,22.953194083995186,,,,,,,,
