thisRow.t,notes,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,resp.started,text_2.started,surround.started,center.started,surround.stopped,center.stopped,text_3.started,text_2.stopped,trial.stopped,trials.response,end.started,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
39.668387125013396,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,15,29,down,0.1,1.0,39.65732670808211,39.668387125013396,39.668387125013396,40.15546279109549,40.15546279109549,40.22176225006115,40.22176225006115,40.235244291019626,40.15546279109549,40.788154041045345,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
40.79081625002436,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,16,30,down,0.1,0.8,40.788311291020364,40.79081625002436,40.79081625002436,41.28571912506595,41.28571912506595,41.35574212507345,41.35574212507345,41.35574212507345,41.28929537499789,41.87528325000312,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
41.886000083060935,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,16,31,down,0.1,0.9,41.87543091608677,41.886000083060935,41.886000083060935,42.373237124993466,42.373237124993466,42.43940608308185,42.43940608308185,42.45289795799181,42.373237124993466,43.08915579109453,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
43.09176550002303,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,17,32,down,0.1,0.7000000000000001,43.089313750038855,43.09176550002303,43.09176550002303,43.586778625031,43.586778625031,43.656827875063755,43.656827875063755,43.656827875063755,43.59030062507372,44.32699037506245,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
44.337117000017315,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,17,33,down,0.1,0.8,44.32717012509238,44.337117000017315,44.337117000017315,44.82435787504073,44.82435787504073,44.89045662502758,44.89045662502758,44.90404691605363,44.82435787504073,45.5239594160812,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
45.52692341606598,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,18,34,down,0.1,0.7000000000000001,45.52419412508607,45.52692341606598,45.52692341606598,46.02120725007262,46.02120725007262,46.09117270808201,46.09117270808201,46.09117270808201,46.02450379100628,47.2912973749917,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
47.29396445804741,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,18,35,down,0.1,0.6000000000000001,47.29145620809868,47.29396445804741,47.29396445804741,47.78870575001929,47.78870575001929,47.85862245806493,47.85862245806493,47.85862245806493,47.792233415995724,50.425914583029225,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
50.42868254100904,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,19,36,down,0.1,0.5000000000000001,50.42607966600917,50.42868254100904,50.42868254100904,50.92343929107301,50.92343929107301,50.99361200002022,50.99361200002022,50.99361200002022,50.9267481660936,51.74807725008577,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
51.757142000016756,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,19,37,down,0.1,0.6000000000000001,51.74822520802263,51.757142000016756,51.757142000016756,52.24440195807256,52.24440195807256,52.31073645805009,52.31073645805009,52.32407745800447,52.24440195807256,54.694552416098304,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
54.69727829110343,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,20,38,up,0.1,0.7000000000000001,54.6947154160589,54.69727829110343,54.69727829110343,55.19205358310137,55.19205358310137,55.26210895809345,55.26210895809345,55.26210895809345,55.19561895809602,55.84836762503255,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
55.85898175009061,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,20,39,up,0.1,0.6000000000000001,55.84851566608995,55.85898175009061,55.85898175009061,56.346436250023544,56.346436250023544,56.412717666011304,56.412717666011304,56.42594783299137,56.346436250023544,56.96219920809381,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
