thisRow.t,notes,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,center.started,surround.started,text.started,key_resp.started,trial.stopped,trials.response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1531255419831723,,low_start,10,-20,30,-30,"[0.1, 0.25, 0.5, 1, 2, 5]",lin,1,1,10,1,1,0,start,0.1,-20,0.13367687503341585,0.1531255419831723,0.1531255419831723,0.1531255419831723,0.1531255419831723,5.847995833028108,1,152853,001,2025-08-11_11h44.48.402,tilt_staircase,2024.2.4,None,2025-08-11 11h44.54.378104 -0700,
5.883075625053607,,high_start,10,20,30,-30,"[0.1, 0.25, 0.5, 1, 2, 5]",lin,1,1,10,0,1,1,start,0.1,20,5.849331832956523,5.883075625053607,5.883075625053607,5.883075625053607,5.883075625053607,9.835398041992448,0,152853,001,2025-08-11_11h44.48.402,tilt_staircase,2024.2.4,None,2025-08-11 11h44.54.378104 -0700,
9.84246954205446,,high_start,10,20,30,-30,"[0.1, 0.25, 0.5, 1, 2, 5]",lin,1,1,10,0,2,2,up,0.1,20.1,9.839277417049743,9.84246954205446,9.84246954205446,9.84246954205446,9.84246954205446,15.858773916959763,0,152853,001,2025-08-11_11h44.48.402,tilt_staircase,2024.2.4,None,2025-08-11 11h44.54.378104 -0700,
15.868616249994375,,low_start,10,-20,30,-30,"[0.1, 0.25, 0.5, 1, 2, 5]",lin,1,1,10,1,2,3,down,0.1,-20.1,15.860522542032413,15.868616249994375,15.868616249994375,15.868616249994375,15.868616249994375,,,,,,,,,,
