thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.04159270797390491,0.0485746250487864,0.0485746250487864,0.5932502499781549,space,0.5141537499148399,None,,,,,,,,,,,,097198,001,2025-08-14_16h38.25.245,tilt_staircase,2024.2.4,None,2025-08-14 16h38.32.100675 -0700,
,,,,,,,,,0.5932860419852659,0.5965948749799281,0.5965948749799281,1.891171499970369,space,1.292621250031516,None,,,,,097198,001,2025-08-14_16h38.25.245,tilt_staircase,2024.2.4,None,2025-08-14 16h38.32.100675 -0700,
,,,,,,,,,,,,,,,,1.8914805829990655,1.9147009999724105,1.9147009999724105,1.9147009999724105,,,,,,,,
