thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011194458929821849,0.016544624930247664,0.016544624930247664,0.5916474589612335,space,0.5411784999305382,None,,,,,,,,,,,,501704,001,2025-08-14_15h12.37.811,tilt_staircase,2024.2.4,None,2025-08-14 15h12.44.431006 -0700,
,,,,,,,,,0.5916912499815226,0.6020562499761581,0.6020562499761581,0.9544328339397907,space,0.3444060409674421,None,,,,,501704,001,2025-08-14_15h12.37.811,tilt_staircase,2024.2.4,None,2025-08-14 15h12.44.431006 -0700,
,,,,,,,,,,,,,,,,0.9544736669631675,0.9690493339439854,0.9690493339439854,0.9690493339439854,,,,,,,,
