thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011398875038139522,0.015393458073958755,0.015393458073958755,0.8866417080862448,space,0.8296771249733865,None,,,,,,,,,,,,722927,001,2025-08-14_15h10.45.981,tilt_staircase,2024.2.4,None,2025-08-14 15h11.05.025091 -0700,
,,,,,,,,,0.8866743330145255,0.891408291994594,0.891408291994594,1.2079578330740333,space,0.3068528330186382,None,,,,,722927,001,2025-08-14_15h10.45.981,tilt_staircase,2024.2.4,None,2025-08-14 15h11.05.025091 -0700,
,,,,,,,,,,,,,,,,1.2079959580441937,1.2215001670410857,1.2215001670410857,1.2215001670410857,,,,,,,,
