trials.thisTrialN,trials.stepSize,trials.intensity,thisRow.t,notes,trial.started,surround.started,center.started,resp.started,text.started,trial.stopped,trials.response,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,5,20.0,0.0736963750096038,,0.06165408296510577,0.0736963750096038,0.0736963750096038,0.0736963750096038,0.0736963750096038,2.5742256249068305,1,2.4650632080156356,975613,001,2025-08-11_13h20.39.765,tilt_staircase,2024.2.4,None,2025-08-11 13h20.51.302208 -0700,
1,5,15.0,2.617493374971673,,2.576795707922429,2.617493374971673,2.617493374971673,2.617493374971673,2.617493374971673,5.018082166905515,1,2.3899622090393677,975613,001,2025-08-11_13h20.39.765,tilt_staircase,2024.2.4,None,2025-08-11 13h20.51.302208 -0700,
2,5,10.0,5.02629604190588,,5.0193283329717815,5.02629604190588,5.02629604190588,5.02629604190588,5.02629604190588,5.7051312499679625,1,0.6763302499894053,975613,001,2025-08-11_13h20.39.765,tilt_staircase,2024.2.4,None,2025-08-11 13h20.51.302208 -0700,
3,5,5.0,5.715736374957487,,5.706413541920483,5.715736374957487,5.715736374957487,5.715736374957487,5.715736374957487,6.301880041952245,1,0.5738589579705149,975613,001,2025-08-11_13h20.39.765,tilt_staircase,2024.2.4,None,2025-08-11 13h20.51.302208 -0700,
4,2,0.0,6.306193082942627,,6.303096457966603,6.306193082942627,6.306193082942627,6.306193082942627,6.306193082942627,7.0691302079940215,0,0.7598352079512551,975613,001,2025-08-11_13h20.39.765,tilt_staircase,2024.2.4,None,2025-08-11 13h20.51.302208 -0700,
,,,7.073578874929808,,7.070373749942519,7.073578874929808,7.073578874929808,7.073578874929808,7.073578874929808,,,,,,,,,,,
