center,surround,correct,thisN,thisTrialN,thisRepN,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,text_9.started,surround_practice.started,center_practice.started,text_9.stopped,surround_practice.stopped,center_practice.stopped,text_11.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.01816920901183039,0.02260216698050499,0.02260216698050499,0.5301917499164119,space,0.47969429194927216,None,,,,,,,,,,,,,,,,,237491,001,2025-08-14_14h42.33.107,tilt_staircase,2024.2.4,None,2025-08-14 14h42.39.153072 -0700,
,,,,,,,,,,,,,,,,,,,0.5302283749915659,0.5378678749548271,0.5378678749548271,0.8095735419774428,space,0.26277362497057766,None,,,,,,,,,,237491,001,2025-08-14_14h42.33.107,tilt_staircase,2024.2.4,None,2025-08-14 14h42.39.153072 -0700,
30,0,right,0,0,0,0,0,0,0,0.8258482919773087,,,,,,,,,,,,,,,,0.8150646249996498,0.8258482919773087,0.8258482919773087,1.3069667919771746,1.3069667919771746,1.3236918749753386,2.294768083957024,2.294768083957024,2.3070512919221073,,,,,,,,
