thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.027168874978087842,0.03225879103410989,0.03225879103410989,0.8935940410010517,space,0.8234452080214396,None,,,,,,,,,,,,142887,001,2025-08-14_15h21.10.811,tilt_staircase,2024.2.4,None,2025-08-14 15h22.02.963991 -0700,
,,,,,,,,,0.8936595000559464,0.9111018750118092,0.9111018750118092,1.025777208036743,space,0.1084257080219686,None,,,,,142887,001,2025-08-14_15h21.10.811,tilt_staircase,2024.2.4,None,2025-08-14 15h22.02.963991 -0700,
,,,,,,,,,,,,,,,,1.0258139580255374,1.0439510829746723,1.0439510829746723,1.0439510829746723,,,,,,,,
