thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.029751374968327582,0.03612212499137968,0.03612212499137968,19.026500457897782,space,18.949828832992353,None,,,564607,001,2025-08-13_16h24.37.213,tilt_staircase,2024.2.4,None,2025-08-13 16h24.44.117094 -0700,
,,,,,,,,,19.026554957963526,19.044874499901198,,,,,,,,
