thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.017111166031099856,0.0226387910079211,0.0226387910079211,0.7660359999863431,space,0.7071922920877114,None,,,,,,,,,,,,367575,001,2025-08-14_16h31.10.447,tilt_staircase,2024.2.4,None,2025-08-14 16h31.17.691112 -0700,
,,,,,,,,,0.7660786249907687,0.7792502500815317,0.7792502500815317,1.0553249580552801,space,0.27434966701548547,None,,,,,367575,001,2025-08-14_16h31.10.447,tilt_staircase,2024.2.4,None,2025-08-14 16h31.17.691112 -0700,
,,,,,,,,,,,,,,,,1.0556792500428855,1.0719896660884842,1.0719896660884842,1.0719896660884842,,,,,,,,
