thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02096820797305554,0.02550474996678531,0.02550474996678531,0.8465397079708055,space,0.7868206249549985,None,,,,,,,,,,,,190847,001,2025-08-14_16h03.17.003,tilt_staircase,2024.2.4,None,2025-08-14 16h03.29.263384 -0700,
,,,,,,,,,0.8465863330056891,0.8549679579446092,0.8549679579446092,1.0146409999579191,space,0.15807370806578547,None,,,,,190847,001,2025-08-14_16h03.17.003,tilt_staircase,2024.2.4,None,2025-08-14 16h03.29.263384 -0700,
,,,,,,,,,,,,,,,,1.014675125014037,1.027436124975793,1.027436124975793,1.027436124975793,,,,,,,,
