center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_4.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-3.5,-15,m2,negs,100,88,88,0,left,1.0488038749899715,None,,,,,,,,,0,88,88,64,116.82207387499511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.81525708304252,116.82207387499511,117.31189962499775,117.31189962499775,117.38600970804691,117.38600970804691,117.38600970804691,117.88166412501596,left,1.0488038749899715,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,89,89,0,left,0.995619791909121,None,,,,,,,,,0,89,89,44,117.89013883308508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.88317991700023,117.89013883308508,118.3788189580664,118.3788189580664,118.4521764999954,118.4521764999954,118.4521764999954,118.88774195802398,left,0.995619791909121,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,90,90,0,right,1.1377306249924004,None,,,,,,,,,0,90,90,119,118.89578270807397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.88884100003634,118.89578270807397,119.3871139580151,119.3871139580151,119.46295954205561,119.46295954205561,119.46295954205561,120.03645758307539,right,1.1377306249924004,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,91,91,0,left,5.896412999951281,None,,,,,,,,,0,91,91,89,120.04476408299524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.03744158300105,120.04476408299524,120.53613641706761,120.53613641706761,120.61275295808446,120.61275295808446,120.61275295808446,125.9488755830098,left,5.896412999951281,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,92,92,0,left,1.0700547499582171,None,,,,,,,,,0,92,92,45,125.95705987501424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.95012329204474,125.95705987501424,126.44584704202134,126.44584704202134,126.51662266708445,126.51662266708445,126.51662266708445,127.03059837501496,left,1.0700547499582171,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,93,93,0,right,1.183303541969508,None,,,,,,,,,0,93,93,88,127.03520329203457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.03160170803312,127.03520329203457,127.52953670802526,127.52953670802526,127.60169987508561,127.60169987508561,127.60169987508561,128.22062891710084,right,1.183303541969508,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,94,94,0,right,1.0318788749864325,None,,,,,,,,,0,94,94,17,128.22863283311017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.22168170800433,128.22863283311017,128.72109220805578,128.72109220805578,128.79587600007653,128.79587600007653,128.79587600007653,129.26480766700115,right,1.0318788749864325,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,95,95,0,right,1.1955641669919714,None,,,,,,,,,0,95,95,94,129.27285337506328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.2660496670287,129.27285337506328,129.76304025005084,129.76304025005084,129.8356417500181,129.8356417500181,129.8356417500181,130.4808887920808,right,1.1955641669919714,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,96,96,0,right,2.7517913329647854,None,,,,,,,,,0,96,96,117,130.4881184170954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.48189258307684,130.4881184170954,130.97815583308693,130.97815583308693,131.05051966710016,131.05051966710016,131.05051966710016,133.24847362504806,right,2.7517913329647854,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,97,97,0,left,0.976272042025812,None,,,,,,,,,0,97,97,127,133.25754145800602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.25034745805897,133.25754145800602,133.7450922500575,133.7450922500575,133.81868383300025,133.81868383300025,133.81868383300025,134.23704454209656,left,0.976272042025812,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,98,98,0,left,1.0352912090020254,None,,,,,,,,,0,98,98,91,134.24513437505811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.23820458306,134.24513437505811,134.7379261670867,134.7379261670867,134.81304066709708,134.81304066709708,134.81304066709708,135.2902677920647,left,1.0352912090020254,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,99,99,0,right,1.1226171670714393,None,,,,,,,,,0,99,99,7,135.2957608330762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.29123600001913,135.2957608330762,135.78815012506675,135.78815012506675,135.8626737500308,135.8626737500308,135.86914766707923,136.42039533308707,right,1.1226171670714393,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-1.5,-15,p1,negs,100,100,100,0,right,1.010526292026043,None,,,,,,,,,0,100,100,9,136.42812966706697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.42135904205497,136.42812966706697,136.9215250830166,136.9215250830166,136.99599233304616,136.99599233304616,136.99599233304616,137.4468407080276,right,1.010526292026043,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,101,101,0,right,1.0673456660006195,None,,,,,,,,,0,101,101,101,137.45352058310527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.44777483306825,137.45352058310527,137.93757308309432,137.93757308309432,138.01243716699537,138.01243716699537,138.0164203750901,138.53073587501422,right,1.0673456660006195,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,102,102,0,left,1.0754990000277758,None,,,,,,,,,0,102,102,62,138.53839783300646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5316906250082,138.53839783300646,139.02920670807362,139.02920670807362,139.10214645799715,139.10214645799715,139.10214645799715,139.62406675005332,left,1.0754990000277758,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,103,103,0,right,0.9580415829550475,None,,,,,,,,,0,103,103,112,139.62933891708963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.62504479207564,139.62933891708963,140.11932879209053,140.11932879209053,140.19625187502243,140.19625187502243,140.20209129201248,140.598260375089,right,0.9580415829550475,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,0,p2,noss,0,104,104,0,right,0.9687030840432271,None,,,,,,,,,0,104,104,32,140.60710787505377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.60022091702558,140.60710787505377,141.0958274580771,141.0958274580771,141.16679100005422,141.16679100005422,141.16679100005422,141.5811497500399,right,0.9687030840432271,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,105,105,0,right,1.3216202500043437,None,,,,,,,,,0,105,105,130,141.5885590830585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5821163750952,141.5885590830585,142.0791719580302,142.0791719580302,142.15225554211065,142.15225554211065,142.15225554211065,142.91488612501416,right,1.3216202500043437,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,0,PSE,noss,0,106,106,0,right,1.1466959159588441,None,,,,,,,,,0,106,106,38,142.923288042075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.91632912505884,142.923288042075,143.41259070800152,143.41259070800152,143.48571166710462,143.48571166710462,143.48571166710462,144.08078566705808,right,1.1466959159588441,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,107,107,0,left,1.7096710830228403,None,,,,,,,,,0,107,107,1,144.08868595806416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.08186112507246,144.08868595806416,144.57960729207844,144.57960729207844,144.65261958306655,144.65261958306655,144.65261958306655,145.8035858750809,left,1.7096710830228403,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,108,108,0,left,1.1713592080632225,None,,,,,,,,,0,108,108,41,145.8116297920933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.80459037504625,145.8116297920933,146.30432637501508,146.30432637501508,146.37922354205512,146.37922354205512,146.37922354205512,146.98641837504692,left,1.1713592080632225,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,109,109,0,right,0.986529792076908,None,,,,,,,,,0,109,109,116,146.9947943330044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.98738529207185,146.9947943330044,147.4868604580406,147.4868604580406,147.56293566699605,147.56293566699605,147.56293566699605,147.98630254203454,right,0.986529792076908,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,0,p1,noss,0,110,110,0,right,1.0316982079530135,None,,,,,,,,,0,110,110,30,147.99475937499665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.98728804208804,147.99475937499665,148.48700704204384,148.48700704204384,148.56272808311041,148.56272808311041,148.56272808311041,149.0306672080187,right,1.0316982079530135,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,111,111,0,right,1.2237719579134136,None,,,,,,,,,0,111,111,56,149.0356501250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.03178175003268,149.0356501250062,149.52965966705233,149.52965966705233,149.59966791700572,149.59966791700572,149.59966791700572,150.26447629206814,right,1.2237719579134136,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,112,112,0,right,1.036014209035784,None,,,,,,,,,0,112,112,49,150.27229079208337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.26546529203188,150.27229079208337,150.7614410420647,150.7614410420647,150.83581079205032,150.83581079205032,150.83581079205032,151.3150763750309,right,1.036014209035784,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,113,113,0,right,0.9569222499849275,None,,,,,,,,,0,113,113,54,151.32341616705526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3164785830304,151.32341616705526,151.8115413330961,151.8115413330961,151.88612395804375,151.88612395804375,151.88612395804375,152.2903249580413,right,0.9569222499849275,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,114,114,0,left,1.1281532919965684,None,,,,,,,,,0,114,114,67,152.29570691706613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.29130383301526,152.29570691706613,152.78754862502683,152.78754862502683,152.8628899171017,152.8628899171017,152.86871033301577,153.43063495808747,left,1.1281532919965684,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,115,115,0,left,1.0266090839868411,None,,,,,,,,,0,115,115,63,153.43849087506533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4316033750074,153.43849087506533,153.9281998750521,153.9281998750521,154.00259775004815,154.00259775004815,154.00259775004815,154.46636695810594,left,1.0266090839868411,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-1.5,0,p1,noss,0,116,116,0,left,0.9439298750367016,None,,,,,,,,,0,116,116,31,154.47809562506154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.466976042022,154.47809562506154,154.96219541702885,154.96219541702885,155.03547687502578,155.03547687502578,155.03547687502578,155.4254890830489,left,0.9439298750367016,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,117,117,0,right,0.9883837500819936,None,,,,,,,,,0,117,117,13,155.43387554201763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.42660841706675,155.43387554201763,155.92051733308472,155.92051733308472,155.99593433307018,155.99593433307018,156.00276170810685,156.43068029207643,right,0.9883837500819936,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,0,m1,noss,0,118,118,0,right,0.9777546250261366,None,,,,,,,,,0,118,118,22,156.4398681250168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.43298712500837,156.4398681250168,156.92864408309106,156.92864408309106,157.00281787500717,157.00281787500717,157.00281787500717,157.4204495419981,right,0.9777546250261366,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,119,119,0,left,0.9968475000932813,None,,,,,,,,,0,119,119,121,157.42818558309227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4214125830913,157.42818558309227,157.92105575010646,157.92105575010646,157.9962441250682,157.9962441250682,157.9962441250682,158.43078108306509,left,0.9968475000932813,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,120,120,0,right,1.7294523749733344,None,,,,,,,,,0,120,120,118,158.4381300000241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.43173512502108,158.4381300000241,158.92877400002908,158.92877400002908,159.0024203330977,159.0024203330977,159.0024203330977,160.18107600009535,right,1.7294523749733344,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,121,121,0,left,0.9831092499662191,None,,,,,,,,,0,121,121,126,160.18857774999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.18216633307748,160.18857774999924,160.6787472080905,160.6787472080905,160.75196729204617,160.75196729204617,160.75196729204617,161.18108954210766,left,0.9831092499662191,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,0,m2,noss,0,122,122,0,left,1.0860323329688981,None,,,,,,,,,0,122,122,26,161.18831933301408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.182089167065,161.18831933301408,161.6792088750517,161.6792088750517,161.75204708310775,161.75204708310775,161.75204708310775,162.28141287504695,left,1.0860323329688981,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,123,123,0,left,1.0499304580735043,None,,,,,,,,,0,123,123,104,162.28948420810048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.2825927080121,162.28948420810048,162.77853837504517,162.77853837504517,162.85233075008728,162.85233075008728,162.85233075008728,163.34684641705826,left,1.0499304580735043,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,124,124,0,left,0.9642071659909561,None,,,,,,,,,0,124,124,87,163.3515124170808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.34732433303725,163.3515124170808,163.84500541700982,163.84500541700982,163.91779433307238,163.91779433307238,163.91779433307238,164.32042995805386,left,0.9642071659909561,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,125,125,0,left,0.9485717499628663,None,,,,,,,,,0,125,125,86,164.32828287500888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.32152912509628,164.32828287500888,164.8207434579963,164.8207434579963,164.89629291708115,164.89629291708115,164.89629291708115,165.28086116700433,left,0.9485717499628663,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,126,126,0,right,1.1746305410051718,None,,,,,,,,,0,126,126,74,165.28893999999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2822429171065,165.28893999999855,165.77832533302717,165.77832533302717,165.85220162500627,165.85220162500627,165.85220162500627,166.46783258300275,right,1.1746305410051718,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,127,127,0,left,1.0297794579528272,None,,,,,,,,,0,127,127,4,166.47858566709328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.46879362501204,166.47858566709328,166.97934883309063,166.97934883309063,167.04920750006568,167.04920750006568,167.04526512511075,167.51408537500538,left,1.0297794579528272,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,128,128,0,left,1.1174354999093339,None,,,,,,,,,0,128,128,0,167.52123537508305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.51501358300447,167.52123537508305,168.0122154171113,168.0122154171113,168.08316800009925,168.08316800009925,168.08316800009925,168.6484539580997,left,1.1174354999093339,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,129,129,0,left,1.0071101669454947,None,,,,,,,,,0,129,129,103,168.65697437501512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6498977500014,168.65697437501512,169.14568716706708,169.14568716706708,169.21890154201537,169.21890154201537,169.21890154201537,169.67336537502706,left,1.0071101669454947,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,130,130,0,left,0.9756574580678716,None,,,,,,,,,0,130,130,129,169.67870504199527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.67431075009517,169.67870504199527,170.17059450002853,170.17059450002853,170.2462286670925,170.2462286670925,170.25239508308005,170.66452316707,left,0.9756574580678716,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,131,131,0,left,0.9853063749615103,None,,,,,,,,,0,131,131,125,170.67218245810363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6655207501026,170.67218245810363,171.1628010830609,171.1628010830609,171.23551775002852,171.23551775002852,171.23551775002852,171.66483045800123,left,0.9853063749615103,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,132,132,0,left,1.245461874990724,None,,,,,,,,,0,132,132,42,171.67347125010565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.66654950007796,171.67347125010565,172.16273029206786,172.16273029206786,172.2352896250086,172.2352896250086,172.2352896250086,172.9211935000494,left,1.245461874990724,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,133,133,0,left,1.07042404206004,None,,,,,,,,,0,133,133,77,172.94584216701332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.92272466700524,172.94584216701332,173.42032316699624,173.42032316699624,173.49569579202216,173.49569579202216,173.49569579202216,174.01809916703496,left,1.07042404206004,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,-15,PSE,negs,100,134,134,0,left,1.1618438749574125,None,,,,,,,,,0,134,134,18,174.0287962500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.01910254207905,174.0287962500006,174.51269658305682,174.51269658305682,174.58401904208586,174.58401904208586,174.59614770801272,175.19767712510657,left,1.1618438749574125,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,135,135,0,left,0.9351437500445172,None,,,,,,,,,0,135,135,60,175.2053424580954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.19867520802654,175.2053424580954,175.69516966701485,175.69516966701485,175.7688098330982,175.7688098330982,175.7688098330982,176.14647150004748,left,0.9351437500445172,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,136,136,0,left,0.9988551250426099,None,,,,,,,,,0,136,136,82,176.15233566705137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.14744029205758,176.15233566705137,176.63698195805773,176.63698195805773,176.7127500420902,176.7127500420902,176.71855633310042,177.15421087504365,left,0.9988551250426099,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,137,137,0,left,0.9981609999667853,None,,,,,,,,,0,137,137,122,177.1616786250379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.15505833306815,177.1616786250379,177.6534716670867,177.6534716670867,177.72922750003636,177.72922750003636,177.72922750003636,178.16433595807757,left,0.9981609999667853,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,138,138,0,left,1.0296032909536734,None,,,,,,,,,0,138,138,59,178.17197854199912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.16538237500936,178.17197854199912,178.66307662508916,178.66307662508916,178.73416333307978,178.73416333307978,178.73416333307978,179.2036565419985,left,1.0296032909536734,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,139,139,0,left,1.0658056660322472,None,,,,,,,,,0,139,139,123,179.21145629207604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.2046307080891,179.21145629207604,179.70510916702915,179.70510916702915,179.77922000002582,179.77922000002582,179.77922000002582,180.28215850004926,left,1.0658056660322472,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.28227787499782,180.2906405000249,180.2906405000249,181.07105891709216,left,0.7771115830400959,None,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
