thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.01637745788320899,0.02056520781479776,0.02056520781479776,0.6153328749351203,space,0.5668799579143524,None,,,,,,,,,,,,,620840,001,2025-08-19_17h18.52.975,tilt_mocs,2024.2.4,None,2025-08-19 17h18.59.057810 -0400,
,,,,,,,,,0.6156173329800367,0.6263057498726994,0.6263057498726994,0.6263057498726994,1.5659581660293043,space,0.9372723340056837,None,,,,,620840,001,2025-08-19_17h18.52.975,tilt_mocs,2024.2.4,None,2025-08-19 17h18.59.057810 -0400,
,,,,,,,,,,,,,,,,,1.566174624953419,1.579562374856323,1.579562374856323,1.579562374856323,,,,,,,,
