thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.015685665886849165,0.022642957977950573,0.022642957977950573,0.6492043328471482,space,0.6002488750964403,None,,,,,,,,,,,,,551050,001,2025-08-19_17h18.10.364,tilt_mocs,2024.2.4,None,2025-08-19 17h18.17.079370 -0400,
,,,,,,,,,0.6494766250252724,0.6646649159956723,0.6646649159956723,0.6646649159956723,2.137358124833554,space,1.4632202920038253,None,,,,,551050,001,2025-08-19_17h18.10.364,tilt_mocs,2024.2.4,None,2025-08-19 17h18.17.079370 -0400,
,,,,,,,,,,,,,,,,,2.137618624838069,2.147814041003585,2.147814041003585,2.147814041003585,,,,,,,,
