thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,test_norm.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,instr2.started,text_6.started,key_resp_6.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.015345999971032143,0.022511165821924806,0.022511165821924806,1.6965882908552885,space,1.6392078751232475,None,,,,,,,,,,,,,,,,,,,,190647,001,2025-08-19_17h12.12.052,tilt_mocs,2024.2.4,None,2025-08-19 17h12.18.432253 -0400,
,,,,,,,,,1.6969435829669237,1.708273540949449,1.708273540949449,1.708273540949449,12.768793958006427,space,11.053102375008166,None,,,,,,,,,,,,190647,001,2025-08-19_17h12.12.052,tilt_mocs,2024.2.4,None,2025-08-19 17h12.18.432253 -0400,
,,,,,,,,,,,,,,,,,12.76911524985917,12.779755207942799,12.779755207942799,12.779755207942799,18.42646462493576,space,5.641300542047247,None,,,,190647,001,2025-08-19_17h12.12.052,tilt_mocs,2024.2.4,None,2025-08-19 17h12.18.432253 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,18.42654350004159,18.43319070804864,18.43319070804864,,,,,,,,
