thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.028351540910080075,0.034277332946658134,0.034277332946658134,0.8342108330689371,space,0.7692147500347346,None,,,,,,,,,,,,,196611,001,2025-08-19_17h05.52.433,tilt_mocs,2024.2.4,None,2025-08-19 17h06.01.009637 -0400,
,,,,,,,,,0.8345388749148697,0.8484012500848621,0.8484012500848621,0.8484012500848621,16.3891350410413,space,15.533143332926556,None,,,,,196611,001,2025-08-19_17h05.52.433,tilt_mocs,2024.2.4,None,2025-08-19 17h06.01.009637 -0400,
,,,,,,,,,,,,,,,,,16.38947029109113,16.404071833007038,16.404071833007038,16.404071833007038,,,,,,,,
