thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02739645796827972,0.0322386659681797,0.0322386659681797,0.5914329160004854,space,0.5253083750139922,None,,,,,,,,,,,,,078074,001,2025-08-19_17h19.30.122,tilt_mocs,2024.2.4,None,2025-08-19 17h19.36.187934 -0400,
,,,,,,,,,0.5917011660058051,0.6028900409583002,0.6028900409583002,0.6028900409583002,1.5732340409886092,space,0.96151233301498,None,,,,,078074,001,2025-08-19_17h19.30.122,tilt_mocs,2024.2.4,None,2025-08-19 17h19.36.187934 -0400,
,,,,,,,,,,,,,,,,,1.5734747080132365,1.5834447499364614,1.5834447499364614,1.5834447499364614,,,,,,,,
