center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,test_norm.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_4.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.03687229100614786,0.04225125000812113,0.04225125000812113,8.765468083089218,space,8.685289042070508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.765971041051671,8.792302208021283,8.792302208021283,8.792302208021283,12.302466708002612,right,3.5049592920113355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.302777000004426,12.46667983289808,12.46667983289808,12.46667983289808,13.702006249921396,right,1.228433000156656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.702046165941283,13.71610587509349,13.71610587509349,18.036523082992062,space,4.313751834211871,None,,,,,,,,,,,,,,,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.108208790887147,18.116418750025332,18.116418750025332,18.757254665950313,space,0.6384049169719219,None,,,,,,,,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.771762165939435,18.777819500071928,18.777819500071928,19.28507687500678,space,0.49515908397734165,None,,,,,,,,,,,,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-2.2222222222222228,-15.0,p1,negs,100,0,0,0,left,1.4323490001261234,None,,,,,,,,,0,0,0,166,19.320800832938403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.316379083087668,19.320800832938403,19.782528500072658,19.782528500072658,19.854105791077018,19.854105791077018,19.854105791077018,20.756661749910563,left,1.4323490001261234,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-1.6388888888888888,0.0,m3,noss,0,1,1,0,left,0.9884668330196291,None,,,,,,,,,0,1,1,196,20.765953375026584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.757494708057493,20.765953375026584,21.254507082980126,21.254507082980126,21.332508125109598,21.332508125109598,21.332508125109598,21.756770290900022,left,0.9884668330196291,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
0.0,15.0,m2,poss,100,2,2,0,left,1.0161252079997212,None,,,,,,,,,0,2,2,17,21.766001000069082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.757667457917705,21.766001000069082,22.254207666032016,22.254207666032016,22.332916124956682,22.332916124956682,22.332916124956682,22.786768290912732,left,1.0161252079997212,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-1.1388888888888888,0.0,m2,noss,0,3,3,0,left,1.0068654171191156,None,,,,,,,,,0,3,3,202,22.791309125022963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.787570582935587,22.791309125022963,23.28252395801246,23.28252395801246,23.353947333060205,23.353947333060205,23.353947333060205,23.802864624885842,left,1.0068654171191156,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-0.1388888888888889,0.0,PSE,noss,0,4,4,0,left,2.3959615831263363,None,,,,,,,,,0,4,4,216,23.808367874938995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80382708297111,23.808367874938995,24.29965820792131,24.29965820792131,24.370521832956,24.370521832956,24.370521832956,26.206281749997288,left,2.3959615831263363,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-3.2222222222222228,-15.0,m1,negs,100,5,5,0,right,1.0477734170854092,None,,,,,,,,,0,5,5,131,26.215952000115067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.20709070796147,26.215952000115067,26.70590849989094,26.70590849989094,26.783536332892254,26.783536332892254,26.783536332892254,27.26992404088378,right,1.0477734170854092,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-3.722222222222223,-15.0,m2,negs,100,6,6,0,left,1.0258416668511927,None,,,,,,,,,0,6,6,116,27.27629479090683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.270907290978357,27.27629479090683,27.76592474989593,27.76592474989593,27.837522540939972,27.837522540939972,27.837522540939972,28.306623250013217,left,1.0258416668511927,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-2.2222222222222228,-15.0,p1,negs,100,7,7,0,right,1.0629921660292894,None,,,,,,,,,0,7,7,155,28.31581262499094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.307471374981105,28.31581262499094,28.806628332939,28.806628332939,28.883492750115693,28.883492750115693,28.883492750115693,29.385272457962856,right,1.0629921660292894,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-3.722222222222223,-15.0,m2,negs,100,8,8,0,left,1.0185076659545302,None,,,,,,,,,0,8,8,117,29.389825582969934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38625208288431,29.389825582969934,29.882459790911525,29.882459790911525,29.95370241603814,29.95370241603814,29.95370241603814,30.418830124894157,left,1.0185076659545302,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-2.2222222222222228,-15.0,p1,negs,100,9,9,0,right,1.0634453331585974,None,,,,,,,,,0,9,9,162,30.42345045809634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41977679100819,30.42345045809634,30.916687000077218,30.916687000077218,30.989087833091617,30.989087833091617,30.989087833091617,31.49227395793423,right,1.0634453331585974,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
0.5,15.0,m1,poss,100,10,10,0,left,0.9642105409875512,None,,,,,,,,,0,10,10,32,31.499108124990016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.493309166049585,31.499108124990016,31.990129041019827,31.990129041019827,32.06678691599518,32.06678691599518,32.06678691599518,32.468697750009596,left,0.9642105409875512,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-2.2222222222222228,-15.0,p1,negs,100,11,11,0,right,0.996095750015229,None,,,,,,,,,0,11,11,163,32.473135750042275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4695347500965,32.473135750042275,32.96587412501685,32.96587412501685,33.03760666609742,33.03760666609742,33.03760666609742,33.4731578330975,right,0.996095750015229,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
-3.2222222222222228,-15.0,m1,negs,100,12,12,0,left,1.071195957949385,None,,,,,,,,,0,12,12,136,33.48259012494236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.474001375027,33.48259012494236,33.96606716606766,33.96606716606766,34.04129337496124,34.04129337496124,34.05260270810686,34.55777412489988,left,1.071195957949385,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
0.5,15.0,m3,poss,100,13,13,0,left,1.0869504169095308,None,,,,,,,,,0,13,13,11,34.56588720809668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55897391610779,34.56588720809668,35.05660287500359,35.05660287500359,35.13348454097286,35.13348454097286,35.13348454097286,35.6561914999038,left,1.0869504169095308,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
0.5,15.0,m1,poss,100,14,14,0,left,0.999109499854967,None,,,,,,,,,0,14,14,41,35.661945207975805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6570645829197,35.661945207975805,36.1546539159026,36.1546539159026,36.2325556660071,36.2325556660071,36.2325556660071,36.668871874921024,left,0.999109499854967,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
2.0,15.0,p2,poss,100,15,15,0,right,1.1858240000437945,None,,,,,,,,,0,15,15,75,36.673398500075564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.669602333102375,36.673398500075564,37.18301570811309,37.18301570811309,37.25705395801924,37.25705395801924,37.238413541112095,37.86868766602129,right,1.1858240000437945,None,242162,001,2025-08-21_12h28.24.511,tilt_mocs,2024.2.4,None,2025-08-21 12h28.37.268930 -0400,
0.0,15.0,m2,poss,100,16,16,0,,,,,,,,,,,,0,16,16,24,37.87277733301744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.869376790942624,37.87277733301744,38.366076291073114,38.366076291073114,38.43797345808707,38.43797345808707,38.43797345808707,,,,,,,,,,,,
