thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.02927712514065206,0.036345249973237514,0.036345249973237514,0.7243927500676364,space,0.6559944159816951,None,,,,,,,,,,,,,932559,001,2025-08-19_17h16.39.087,tilt_mocs,2024.2.4,None,2025-08-19 17h16.48.580314 -0400,
,,,,,,,,,0.7246463331393898,0.7359854159876704,0.7359854159876704,0.7359854159876704,2.149579457938671,space,1.41021683299914,None,,,,,932559,001,2025-08-19_17h16.39.087,tilt_mocs,2024.2.4,None,2025-08-19 17h16.48.580314 -0400,
,,,,,,,,,,,,,,,,,2.14979066606611,2.1592860410455614,2.1592860410455614,2.1592860410455614,,,,,,,,
