center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2.5,15.0,p3,poss,100,140,140,0,left,1.7085597920231521,None,,,,,,,,,0,140,140,88,178.68447620910592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.67752062506042,178.68447620910592,179.17413070914336,179.17413070914336,179.24514000001363,179.24514000001363,179.24514000001363,180.39781583403237,left,1.7085597920231521,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.6388888888888888,0.0,m3,noss,0,141,141,0,left,1.0200407078955323,None,,,,,,,,,0,141,141,198,180.40662083402276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.39878804213367,180.40662083402276,180.89010995905846,180.89010995905846,180.97439200012013,180.96252354211174,180.96252354211174,181.4322425001301,left,1.0200407078955323,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.2222222222222228,-15.0,m1,negs,100,142,142,0,left,1.557785082841292,None,,,,,,,,,0,142,142,130,181.4402018750552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4332077500876,181.4402018750552,181.93279033410363,181.93279033410363,182.00768220913596,182.00768220913596,182.00768220913596,183.00990591710433,left,1.557785082841292,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.6388888888888888,0.0,m3,noss,0,143,143,0,left,1.0084542501717806,None,,,,,,,,,0,143,143,197,183.01782295899466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0109128751792,183.01782295899466,183.50692295911722,183.50692295911722,183.57683820906095,183.57683820906095,183.57683820906095,184.03109458414838,left,1.0084542501717806,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m1,poss,100,144,144,0,left,1.0700525420252234,None,,,,,,,,,0,144,144,38,184.03998258407228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.03210520907305,184.03998258407228,184.5337128341198,184.5337128341198,184.60675145918503,184.60675145918503,184.60675145918503,185.11328950012103,left,1.0700525420252234,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-0.8611111111111112,0.0,p2,noss,0,145,145,0,left,1.9206542500760406,None,,,,,,,,,0,145,145,228,185.12323662498966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.11433379212394,185.12323662498966,185.61388783412986,185.61388783412986,185.6902322920505,185.6902322920505,185.6902322920505,187.0485603341367,left,1.9206542500760406,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.5,15.0,p3,poss,100,146,146,0,right,1.1049067920539528,None,,,,,,,,,0,146,146,90,187.0567824591417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0496055840049,187.0567824591417,187.54905108409002,187.54905108409002,187.62418029201217,187.62418029201217,187.62418029201217,188.1648927500937,right,1.1049067920539528,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.7222222222222228,-15.0,p2,negs,100,147,147,0,right,1.0147773751523346,None,,,,,,,,,0,147,147,169,188.17325133411214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.1656791670248,188.17325133411214,188.66440570913255,188.66440570913255,188.74105254211463,188.74105254211463,188.74105254211463,189.19340204214677,right,1.0147773751523346,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.2222222222222228,-15.0,p1,negs,100,148,148,0,right,0.9916272079572082,None,,,,,,,,,0,148,148,165,189.20181979215704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1946406250354,189.20181979215704,189.69084387505427,189.69084387505427,189.76405741716735,189.76405741716735,189.76405741716735,190.19662254210562,right,0.9916272079572082,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.5,15.0,p3,poss,100,149,149,0,right,1.07281675003469,None,,,,,,,,,0,149,149,97,190.20690741715953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.19758912501857,190.20690741715953,190.69052279205061,190.69052279205061,190.77367908414453,190.76128687500022,190.76128687500022,191.29271720908582,right,1.07281675003469,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
1.0,15.0,PSE,poss,100,150,150,0,right,1.6002063329797238,None,,,,,,,,,0,150,150,55,191.30058966716751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.2940250420943,191.30058966716751,191.79056133399718,191.79056133399718,191.86408783402294,191.86408783402294,191.86408783402294,192.91108600003645,right,1.6002063329797238,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-0.3611111111111111,0.0,p1,noss,0,151,151,0,right,3.5206811658572406,None,,,,,,,,,0,151,151,224,192.92195745906793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.91314258403145,192.92195745906793,193.406627709046,193.406627709046,193.4789320421405,193.4789320421405,193.4789320421405,196.44876487506554,right,3.5206811658572406,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.2222222222222228,-15.0,p1,negs,100,152,152,0,right,1.1797621250152588,None,,,,,,,,,0,152,152,159,196.45737087517045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.44999737502076,196.45737087517045,196.94961962499656,196.94961962499656,197.0244048750028,197.0244048750028,197.0244048750028,197.6424598339945,right,1.1797621250152588,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.7222222222222228,-15.0,PSE,negs,100,153,153,0,right,1.0020138339605182,None,,,,,,,,,0,153,153,143,197.64785120915622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.64287587511353,197.64785120915622,198.14096579211764,198.14096579211764,198.21237300010398,198.21237300010398,198.21237300010398,198.65925466711633,right,1.0020138339605182,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.5,15.0,p3,poss,100,154,154,0,right,1.093020541826263,None,,,,,,,,,0,154,154,85,198.66709254216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.66023425012827,198.66709254216403,199.1575780841522,199.1575780841522,199.22828420903534,199.22828420903534,199.22828420903534,199.76330625009723,right,1.093020541826263,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.0,15.0,m2,poss,100,155,155,0,left,1.0192049159668386,None,,,,,,,,,0,155,155,18,199.77325229207054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.76434979215264,199.77325229207054,200.2576850419864,200.2576850419864,200.3415242920164,200.33017829200253,200.33017829200253,200.79625116707757,left,1.0192049159668386,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-4.222222222222223,-15.0,m3,negs,100,156,156,0,right,1.9768090839497745,None,,,,,,,,,0,156,156,102,200.80663229199126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.7967944170814,200.80663229199126,201.29767325008288,201.29767325008288,201.37327379197814,201.37327379197814,201.37327379197814,202.79239270905964,right,1.9768090839497745,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.7222222222222228,-15.0,p2,negs,100,157,157,0,right,1.093315458158031,None,,,,,,,,,0,157,157,179,202.80004075006582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.79365837504156,202.80004075006582,203.29050304205157,203.29050304205157,203.3738362090662,203.3738362090662,203.3738362090662,203.89734679204412,right,1.093315458158031,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.1388888888888888,0.0,m2,noss,0,158,158,0,left,1.1596077498979867,None,,,,,,,,,0,158,158,202,203.906649291981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.89855975005776,203.906649291981,204.39704612502828,204.39704612502828,204.47412925004028,204.47412925004028,204.47412925004028,205.07667516707443,left,1.1596077498979867,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.0,15.0,m2,poss,100,159,159,0,left,1.0152496250811964,None,,,,,,,,,0,159,159,20,205.0849913340062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.07785716699436,205.0849913340062,205.57424837513827,205.57424837513827,205.6464751251042,205.6464751251042,205.6464751251042,206.1100145841483,left,1.0152496250811964,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.0,15.0,m2,poss,100,160,160,0,left,0.9752294579520822,None,,,,,,,,,0,160,160,26,206.11822383408435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.11103154206648,206.11822383408435,206.60687991720624,206.60687991720624,206.68048554216512,206.68048554216512,206.68048554216512,207.0993819590658,left,0.9752294579520822,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.2222222222222228,-15.0,p1,negs,100,161,161,0,right,1.1483269580639899,None,,,,,,,,,0,161,161,158,207.10673383413814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.10041537508368,207.10673383413814,207.6001589591615,207.6001589591615,207.67435570899397,207.67435570899397,207.67435570899397,208.26002616714686,right,1.1483269580639899,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-0.3611111111111111,0.0,p1,noss,0,162,162,0,right,1.134860916994512,None,,,,,,,,,0,162,162,225,208.2667228342034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.26116208406165,208.2667228342034,208.75753287505358,208.75753287505358,208.82930695917457,208.82930695917457,208.82930695917457,209.40990941715427,right,1.134860916994512,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
1.5,15.0,p1,poss,100,163,163,0,right,1.3016463338863105,None,,,,,,,,,0,163,163,65,209.41808912507258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.41097112512216,209.41808912507258,209.9077765000984,209.9077765000984,209.97988237510435,209.97988237510435,209.97988237510435,210.72672891709954,right,1.3016463338863105,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.5,15.0,p3,poss,100,164,164,0,right,1.036422000033781,None,,,,,,,,,0,164,164,84,210.73892324999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7286669171881,210.73892324999906,211.2241993751377,211.2241993751377,211.29713504202664,211.29713504202664,211.29713504202664,211.78367037512362,right,1.036422000033781,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.2222222222222228,-15.0,p3,negs,100,165,165,0,right,1.0611434169113636,None,,,,,,,,,0,165,165,195,211.79017225001007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.78445595898665,211.79017225001007,212.28343070903793,212.28343070903793,212.35769908409566,212.35769908409566,212.35769908409566,212.86007695901208,right,1.0611434169113636,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.3611111111111112,0.0,p3,noss,0,166,166,0,left,1.057682374957949,None,,,,,,,,,0,166,166,233,212.86815187497996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.86112091713585,212.86815187497996,213.35713754198514,213.35713754198514,213.43122708401643,213.43122708401643,213.43122708401643,213.93419308401644,left,1.057682374957949,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.2222222222222228,-15.0,m1,negs,100,167,167,0,left,1.1082881661131978,None,,,,,,,,,0,167,167,127,213.940233041998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.93525170907378,213.940233041998,214.43341295910068,214.43341295910068,214.5127774591092,214.5127774591092,214.5127774591092,215.05991570907645,left,1.1082881661131978,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.0,15.0,m2,poss,100,168,168,0,left,1.0692522500175983,None,,,,,,,,,0,168,168,21,215.06838333420455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0610972500872,215.06838333420455,215.55755016719922,215.55755016719922,215.6304599591531,215.6304599591531,215.6304599591531,216.1424399591051,left,1.0692522500175983,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.7222222222222228,-15.0,p2,negs,100,169,169,0,right,1.1285892908927053,None,,,,,,,,,0,169,169,170,216.1499238340184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.1433797921054,216.1499238340184,216.63990775006823,216.63990775006823,216.7140546250157,216.7140546250157,216.7140546250157,217.28162120911293,right,1.1285892908927053,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-0.1388888888888889,0.0,PSE,noss,0,170,170,0,right,1.6297369999811053,None,,,,,,,,,0,170,170,219,217.2899193339981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.28261641715653,217.2899193339981,217.78276650002226,217.78276650002226,217.8574955840595,217.8574955840595,217.8574955840595,218.92629824997857,right,1.6297369999811053,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-4.222222222222223,-15.0,m3,negs,100,171,171,0,left,1.1303479589987546,None,,,,,,,,,0,171,171,108,218.93426516698673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.92736308416352,218.93426516698673,219.4238436250016,219.4238436250016,219.49571441719308,219.49571441719308,219.49571441719308,220.07634516712278,left,1.1303479589987546,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-0.1388888888888889,0.0,PSE,noss,0,172,172,0,right,1.1863076658919454,None,,,,,,,,,0,172,172,215,220.08416945906356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0776678340044,220.08416945906356,220.57427466707304,220.57427466707304,220.64718333398923,220.64718333398923,220.64718333398923,221.2760984171182,right,1.1863076658919454,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.3611111111111112,0.0,p3,noss,0,173,173,0,right,1.2005408750846982,None,,,,,,,,,0,173,173,234,221.28201120905578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2772045840975,221.28201120905578,221.77338387514465,221.77338387514465,221.8462878339924,221.8462878339924,221.8462878339924,222.49268500017934,right,1.2005408750846982,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.5,15.0,p3,poss,100,174,174,0,right,1.1278574590105563,None,,,,,,,,,0,174,174,89,222.4986640419811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4938017090317,222.4986640419811,222.99084975011647,222.99084975011647,223.06356895901263,223.06356895901263,223.06356895901263,223.63178504211828,right,1.1278574590105563,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.2222222222222228,-15.0,m1,negs,100,175,175,0,right,1.076503457967192,None,,,,,,,,,0,175,175,126,223.63990554213524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.63282683398575,223.63990554213524,224.13365470897406,224.13365470897406,224.20762837515213,224.20762837515213,224.20762837515213,224.7265026671812,right,1.076503457967192,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-4.222222222222223,-15.0,m3,negs,100,176,176,0,right,1.2672037910670042,None,,,,,,,,,0,176,176,109,224.73431962518953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.72751445905305,224.73431962518953,225.22435941710137,225.22435941710137,225.29705662513152,225.29705662513152,225.29705662513152,226.00992462504655,right,1.2672037910670042,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m3,poss,100,177,177,0,right,1.2717501251026988,None,,,,,,,,,0,177,177,13,226.0176651251968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.01094937510788,226.0176651251968,226.50668104202487,226.50668104202487,226.5799798341468,226.5799798341468,226.5799798341468,227.29321958404034,right,1.2717501251026988,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m3,poss,100,178,178,0,right,2.7460579168982804,None,,,,,,,,,0,178,178,9,227.30081733409315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.2942132500466,227.30081733409315,227.7910145840142,227.7910145840142,227.86338750016876,227.86338750016876,227.86338750016876,230.0600924170576,right,2.7460579168982804,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.7222222222222228,-15.0,PSE,negs,100,179,179,0,right,1.349911707919091,None,,,,,,,,,0,179,179,144,230.06814195914194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06109933415428,230.06814195914194,230.55654637515545,230.55654637515545,230.63093541702256,230.63093541702256,230.63093541702256,231.42670925008133,right,1.349911707919091,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.722222222222223,-15.0,m2,negs,100,180,180,0,left,1.146648583933711,None,,,,,,,,,0,180,180,117,231.43447491712868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.42768287518993,231.43447491712868,231.9242572921794,231.9242572921794,231.99712050007656,231.99712050007656,231.99712050007656,232.5922797920648,left,1.146648583933711,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.722222222222223,-15.0,m2,negs,100,181,181,0,left,1.085077540948987,None,,,,,,,,,0,181,181,113,232.60012050019577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.59346704208292,232.60012050019577,233.09092195914127,233.09092195914127,233.16377020906657,233.16377020906657,233.16377020906657,233.6931385421194,left,1.085077540948987,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m3,poss,100,182,182,0,left,1.0088887920137495,None,,,,,,,,,0,182,182,2,233.70172070898116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.69458570913412,233.70172070898116,234.19088920904323,234.19088920904323,234.2638585420791,234.2638585420791,234.2638585420791,234.71331891720183,left,1.0088887920137495,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.0,15.0,p2,poss,100,183,183,0,right,1.9273090830538422,None,,,,,,,,,0,183,183,72,234.7233771670144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.71429095906205,234.7233771670144,235.20741754211485,235.20741754211485,235.29097154201008,235.2789766250644,235.2789766250644,236.65976362512447,right,1.9273090830538422,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m1,poss,100,184,184,0,left,1.2244083750993013,None,,,,,,,,,0,184,184,37,236.66839083400555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.66136900009587,236.66839083400555,237.1575783751905,237.1575783751905,237.2292863749899,237.2292863749899,237.2292863749899,237.89841170911677,left,1.2244083750993013,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m1,poss,100,185,185,0,left,3.319408542010933,None,,,,,,,,,0,185,185,29,237.90676395897754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.89963979204185,237.90676395897754,238.39955216716044,238.39955216716044,238.47421741718426,238.47421741718426,238.47421741718426,241.23611175012775,left,3.319408542010933,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.2222222222222228,-15.0,p1,negs,100,186,186,0,right,1.141700625186786,None,,,,,,,,,0,186,186,157,241.25765679217875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.23709387518466,241.25765679217875,241.7328457920812,241.7328457920812,241.81388320913538,241.80776200001128,241.80776200001128,242.40980808413588,right,1.141700625186786,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.2222222222222228,-15.0,p3,negs,100,187,187,0,right,0.9917147920932621,None,,,,,,,,,0,187,187,182,242.41781862499192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.41094429208897,242.41781862499192,242.90765108400956,242.90765108400956,242.98071095906198,242.98071095906198,242.98071095906198,243.41546833398752,right,0.9917147920932621,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
2.0,15.0,p2,poss,100,188,188,0,right,1.308761125197634,None,,,,,,,,,0,188,188,80,243.4236875839997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.41667933412828,243.4236875839997,243.91551479208283,243.91551479208283,243.9908462089952,243.9908462089952,243.9908462089952,244.7416285839863,right,1.308761125197634,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-3.2222222222222228,-15.0,m1,negs,100,189,189,0,left,2.2631972909439355,None,,,,,,,,,0,189,189,133,244.74626683420502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.74202841706574,244.74626683420502,245.23278345912695,245.23278345912695,245.31186833418906,245.30746120912954,245.30746120912954,247.0114957501646,left,2.2631972909439355,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-4.222222222222223,-15.0,m3,negs,100,190,190,0,left,1.0863901250995696,None,,,,,,,,,0,190,190,107,247.02315337513573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.01196558400989,247.02315337513573,247.5074826250784,247.5074826250784,247.57867233408615,247.57867233408615,247.57867233408615,248.11462616710924,left,1.0863901250995696,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-2.7222222222222228,-15.0,PSE,negs,100,191,191,0,left,1.1694693339522928,None,,,,,,,,,0,191,191,148,248.12317320914008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.11564700002782,248.12317320914008,248.606673625065,248.606673625065,248.69077866710722,248.67918229219504,248.67918229219504,249.29833629215136,left,1.1694693339522928,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
-1.6388888888888888,0.0,m3,noss,0,192,192,0,left,0.9959790408611298,None,,,,,,,,,0,192,192,199,249.30643629212864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2996104999911,249.30643629212864,249.7992239589803,249.7992239589803,249.87410783418454,249.87410783418454,249.87410783418454,250.30900329211727,left,0.9959790408611298,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.0,15.0,m2,poss,100,193,193,0,left,1.1099380829837173,None,,,,,,,,,0,193,193,17,250.31645562499762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.30992975016125,250.31645562499762,250.8076548341196,250.8076548341196,250.87976054218598,250.87976054218598,250.87976054218598,251.43146700016223,left,1.1099380829837173,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
1.0,15.0,PSE,poss,100,194,194,0,left,1.019567457959056,None,,,,,,,,,0,194,194,47,251.43995725014247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.43248308403417,251.43995725014247,251.93289295909926,251.93289295909926,252.00769704207778,252.00769704207778,252.00769704207778,252.46482512517832,left,1.019567457959056,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
0.5,15.0,m1,poss,100,195,195,0,left,1.0537655409425497,None,,,,,,,,,0,195,195,30,252.47309270920232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.4658427920658,252.47309270920232,252.95751162501983,252.95751162501983,253.04073275020346,253.02880420908332,253.02880420908332,253.53118812502362,left,1.0537655409425497,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
1.5,15.0,p1,poss,100,196,196,0,left,1.041361042065546,None,,,,,,,,,0,196,196,57,253.5397297090385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.53213370917365,253.5397297090385,254.03173441719264,254.03173441719264,254.10739141702652,254.10739141702652,254.10739141702652,254.59303062502295,left,1.041361042065546,None,,,,,,,,brian,001,2025-08-19_16h36.51.316,tilt_mocs,2024.2.4,None,2025-08-19 16h37.11.445374 -0400,
