center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp.keys,resp.rt,resp.duration,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.026939124800264835,0.03298320900648832,0.03298320900648832,155.40577954193577,space,155.36360395909287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-08-21_16h39.14.985,tilt_mocs,2024.2.4,None,2025-08-21 16h39.28.393571 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.40595595887862,155.45528866699897,155.45528866699897,156.53685270878486,space,1.0695950000081211,None,,,,,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-08-21_16h39.14.985,tilt_mocs,2024.2.4,None,2025-08-21 16h39.28.393571 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.57079220889136,156.57686774991453,156.57686774991453,158.60944595886394,space,2.027508666040376,None,,,,,,,,,,,,,,,,,,,brian,0,2025-08-21_16h39.14.985,tilt_mocs,2024.2.4,None,2025-08-21 16h39.28.393571 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.6275978339836,158.63400945882313,158.63400945882313,159.4238484168891,space,0.7874658748041838,None,,,,,,,,,,,,brian,0,2025-08-21_16h39.14.985,tilt_mocs,2024.2.4,None,2025-08-21 16h39.28.393571 -0400,
0.0,15.0,m2,poss,100,0,0,0,,,,,,,,,0,0,0,48,,,,159.4631481668912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.45917466678657,159.4631481668912,159.95697887497954,159.95697887497954,159.9998889588751,160.0332162498962,160.0332162498962,160.74030149984173,left,1.273889167001471,None,,,,,,,,
