practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.029259958071634173,0.034606290981173515,0.034606290981173515,53.020023207878694,space,52.923150916118175,None,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-08-21_16h22.39.523,tilt_mocs,2024.2.4,None,2025-08-21 16h22.54.563159 -0400,
,,,,,,,,,,,,,,,,,53.02019079099409,53.0418333329726,53.0418333329726,53.90422204090282,space,0.8568791658617556,None,,,,,,,,,,,,,,,brian,0,2025-08-21_16h22.39.523,tilt_mocs,2024.2.4,None,2025-08-21 16h22.54.563159 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,53.922319875098765,53.928709500003606,53.928709500003606,55.1375787910074,space,1.2022748340386897,None,,,,,,,,brian,0,2025-08-21_16h22.39.523,tilt_mocs,2024.2.4,None,2025-08-21 16h22.54.563159 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.15330620808527,55.160192291019484,55.160192291019484,56.0530007078778,space,0.8808935419656336,None,brian,0,2025-08-21_16h22.39.523,tilt_mocs,2024.2.4,None,2025-08-21 16h22.54.563159 -0400,
