center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.01635791698936373,0.02247529197484255,0.02247529197484255,0.8419249579892494,space,0.7638973330031149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-09-11_12h38.09.797,tilt_mocs,2024.2.4,None,2025-09-11 12h38.17.944242 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8420078330091201,0.8573182920226827,0.8573182920226827,1.007771499978844,space,0.1429002499789931,None,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-09-11_12h38.09.797,tilt_mocs,2024.2.4,None,2025-09-11 12h38.17.944242 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0173921670066193,1.0264040830079466,1.0264040830079466,1.1842326250043698,space,0.14809774997411296,None,,,,,,,,,,,,,,,brian,0,2025-09-11_12h38.09.797,tilt_mocs,2024.2.4,None,2025-09-11 12h38.17.944242 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.191056874988135,1.1971441669738851,1.1971441669738851,1.7809329999727197,space,0.5789611660293303,None,,,,,,,,brian,0,2025-09-11_12h38.09.797,tilt_mocs,2024.2.4,None,2025-09-11 12h38.17.944242 -0400,
2.0,15.0,p2,poss,100,0,0,0,,,,,,,,,0,0,0,233,1.8242099579656497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.819180874968879,1.8242099579656497,2.2890534580219537,2.2890534580219537,2.355970625008922,2.360304332978558,2.360304332978558,,,,,,,,
