center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_4.started,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.01764762500533834,0.024734542006626725,0.024734542006626725,0.9282483329880051,space,0.8525002080132253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-09-11_12h36.21.436,tilt_mocs,2024.2.4,None,2025-09-11 12h36.29.287564 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9283315420034342,0.9435407920391299,0.9435407920391299,1.1540601250017062,space,0.20423379202838987,None,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-09-11_12h36.21.436,tilt_mocs,2024.2.4,None,2025-09-11 12h36.29.287564 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165189667022787,1.1747629169840366,1.1747629169840366,1.5812132080318406,space,0.4024891249719076,None,,,,,,,,,,,,,,,brian,0,2025-09-11_12h36.21.436,tilt_mocs,2024.2.4,None,2025-09-11 12h36.29.287564 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587517999985721,1.5969455000013113,1.5969455000013113,2.3485110420151614,space,0.7475287499837577,None,,,,,,,,brian,0,2025-09-11_12h36.21.436,tilt_mocs,2024.2.4,None,2025-09-11 12h36.29.287564 -0400,
-4.222222222222223,-15.0,m3,negs,100,0,0,0,,,,,,,,,0,0,0,316,2.3950927919941023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3881335000041872,2.3950927919941023,2.850318042037543,2.850318042037543,2.919877082982566,2.919877082982566,2.919877082982566,,,,,,,,
