practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.029753333190456033,0.04156054207123816,0.04156054207123816,6.804153874982148,space,6.731616040924564,None,,,,,,,,,,,,,,,,,,,,,,brian,0,2025-08-21_16h01.03.038,tilt_mocs,2024.2.4,None,2025-08-21 16h01.18.948737 -0400,
,,,,,,,,,,,,,,,,,6.8042007081676275,6.8207779170479625,6.8207779170479625,8.04749087500386,space,1.2194931250996888,None,,,,,,,,,,,,,,,brian,0,2025-08-21_16h01.03.038,tilt_mocs,2024.2.4,None,2025-08-21 16h01.18.948737 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,8.059774875175208,8.064846083056182,8.064846083056182,9.417963625164703,space,1.3520939589943737,None,,,,,,,,brian,0,2025-08-21_16h01.03.038,tilt_mocs,2024.2.4,None,2025-08-21 16h01.18.948737 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.428755667060614,9.43340991716832,9.43340991716832,10.748148000100628,space,1.3079634588211775,None,brian,0,2025-08-21_16h01.03.038,tilt_mocs,2024.2.4,None,2025-08-21 16h01.18.948737 -0400,
